companyName,company_starRating,company_offeredRole,company_roleLocation,company_salary,listing_jobDesc,requested_url
Logistics Management Institute,4.2,Data Scientist,"Washington, DC",93000 - 137000,"
Demonstrate the ability to frame and scale data problems to effectively analyze, visualize and find data solutions. 
Support data analysts and data engineers with the development of robust, scalable data pipelines using big data technologies such as Spark. 
Transform data and analysis into informative data visualizations and/or interactive dashboards. 
Develop scalable heuristic-based and machine learning-based approaches to entity resolution across complex datasets. 
Support the deployment of the entity resolution algorithms into a production pipeline. 
Support the evaluation, maintenance, and retraining of the entity resolution algorithms in production over time. 
Identify, propose, and assist in the development of future analytics products based on the data pipeline to assist customers in gaining value from the data products. 
Assist the development of junior data scientists through technical mentoring, code review, and other assistance. 
The data scientist will need the ability to work in teams and independently. 
Bachelor?€?s degree in data science, mathematics, statistics, economics, computer science, engineering, or other related business or quantitative discipline is required. 
Experience working with Python. 
Experience creating meaningful data visualizations and/or interactive dashboards that communicate your findings and relate them back to how your insights create business impact using platforms such as Tableau, Qlik, Power BI, RShiny, plotly, and d3.js. 
Experience with data science methods related to data architecture, data munging, data and feature engineering, and predictive analytics. 
Superior communication skills, both oral and written 
This position requires the ability to receive a security clearance at the Secret level. You must be a US citizen. 
Master?€?s degree or higher. 
Working knowledge of Spark or PySpark 
Experience with Databricks, Qlik, and the Advana analytics platform 
Experience with entity resolution algorithms 
Experience with deploying and maintaining models in production 
Experience scaling models and algorithms to large datasets 
Previous DOD experience. 
Previous experience working with supply chain or maintenance data or processes. 
Active DoD security clearance at the Secret or Top Secret level.",https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_22eaa6d9&cb=1681313914976&jobListingId=1008462847343&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-950c2e793594f832-
LatentView Analytics,4.1,Data Engineer,"San Jose, CA",Employerest.:120000 - 140000,Health insurance Paid time off 8 hour shift Informatica: 5 years (Preferred) SQL: 5 years (Preferred) Data warehouse: 5 years (Preferred),https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_53a4f333&cb=1681313914976&jobListingId=1008447692837&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-5183fe5f7a4d6d72-
Argonne National Laboratory,4.4,Data Scientist - Life Sciences,"Lemont, IL",68000 - 117000,"
Minimum bachelor?€?s degree in Bioinformatics, CS, or Biology 
Fluency in scientific programming languages 
Experience with bioinformatics analysis techniques and tools 
Familiarity working in a Unix environment 
Experience on high performance computing platforms and newer GPU systems 
Experience processing NGS sequence data, familiarity with bacterial genomics, or demonstrated work in microbiology 
Knowledge of artificial intelligence across machine learning, deep learning and statistics 
Strong analytical and problem-solving skills 
Understanding of computational algorithms to support DNA sequence alignment, small nucleotide polymorphism detection, gene expression quantification and/or small molecule (drug) structure 
Ability to write research publications 
Considerable collaborative skills, including the ability to interact well with external and internal collaborators 
United States citizenship is a requirement on some projects 
Ability to think independently and innovatively to develop exceptional technical solutions required",https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_75243e8e&cb=1681313914976&jobListingId=1008165754263&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-95fcf1bb908685fc-
Argonne National Laboratory,4.4,Atmospheric Scientist Data Analyst,"Lemont, IL",,"
Work with ARM data to assess data quality, to quantify measurement uncertainties, to identify regimes of scientific interest within the data and organize the data according to those regimes, to develop advanced data products, to demonstrate novel applications of the data and other possible applications. 
Work closely with ARM?€?s Instrument Mentors, Science Translators, and Data Quality Office (DQO) along with members of the scientific community. They will work in an open science framework with ARM open-source tools such as the Python ARM Radar Toolkit (Py-ART; https://github.com/ARM-DOE/pyart) and the Atmospheric data Community Toolkit (ACT; https://github.com/ARM-DOE/ACT). 
Work with the ARM Instrument Operations Manager on projects as they arise that would get the successful candidate experience with ARM instrumentation and infrastructure processes. 
Expertise with measurement data is critical. 
Experience with a variety of instrument types will be considered but the measurement classes of greatest interest for this position include general remote sensing instruments such as lidars and radars, aerosol properties, lidars applied to aerosol properties, surface meteorology and fluxes, soil measurements, and microwave radiometers. 
Experience with different data analysis techniques (advanced statistical methods, machine learning). 
Familiarity with the characteristics of meteorological instruments. 
Experience with developing and applying remote sensing retrievals. 
Knowledge in programming languages including Python (most preferred). 
Understanding of open-source workflows and tools such as Git and GitHub. 
Ability to work effectively in groups and as an individual. 
Effective interpersonal and communication skills required to interact effectively, tactfully, and discreetly with all internal/external contacts and to develop effective working relationships. 
Ability to model Argonne?€?s core values: impact, safety, respect, integrity, and teamwork. 
RD2: Bachelor?€?s degree and 5+ years of experience, or a Master?€?s degree and 3+ years of experience, or a PhD and 0+ years, or equivalent 
RD3: Bachelor?€?s degree and 8+ years of experience, or a Master?€?s degree and 5+ years of experience, or a PhD and 4+ years, or equivalent",https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_a537f4aa&cb=1681313914977&jobListingId=1008502948447&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-7b347548f3cb369a-
Milliman,3.9,Healthcare Data Scientist,"Atlanta, GA",Employerest.:90000 - 175000,"Hands on advanced data analytics and project management Apply innovative techniques to large claims datasets to analyze a wide array of healthcare-related topics Investigate discrepancies between medical concepts and their manifestation in claims datasets Contribute to hypothesis development for quasi-experimental designs Assist junior colleagues with the development of their programming and analytic skills Role in client management that will increase over time Required: At least five years of experience analyzing very large medical insurance claims via direct use of coding language (e.g. SQL, SAS) Understanding of medical coding systems (CPT, ICD-9, DRG, etc.) Limited travel?€?working at client site is rare Knack for prioritizing and completing multiple projects and tasks Strong oral and written communication skills Strong problem solving and analytical skills Ability to work both independently and as part of a team Experience or knowledge of the healthcare industry and payer systems Preferred: Experience in insurance, finance, or outcomes research Experience scrubbing large, non-standardized claims datasets Experience with MarketScan and/or Medicare (or similar) databases Experience with complex Excel models Available for partial-in person role - at least partial in-office work at either of our two locations (New York or Atlanta) is preferred. PharmD, RN, MD, MPH, MS, PhD, FSA, ASA or similar background The salary range is $90,000 to $175,000, depending on a combination of factors, including but not limited to education, relevant work experience, qualifications, skills, certifications, location, etc. If overall experience is less than 10 years the range would be $90,000 to $140,000; for experience of at least 10 years, the range would be $105,000 to $175,000. Medical, dental and vision coverage for employees and their dependents, including domestic partners A 401(k) plan with matching program, and profit sharing contribution Employee Assistance Program (EAP) A discretionary bonus program Paid Time Off (PTO) starts accruing on the first day of work and can be used for any reason; full-time employees will accrue 15 days of PTO per year, and employees working less than a full-time schedule will accrue PTO at a prorated amount based on hours worked Family building benefits, including adoption and fertility assistance and paid parental leave up to 12 weeks for employees who have worked for Milliman for at least 12 months and have worked at least 1,250 hours in the preceding 12-month period A minimum of 8 paid holidays Milliman covers 100% of the premiums for life insurance, AD&D, and both short-term and long-term disability coverage Flexible spending accounts allow employees to set aside pre-tax dollars to pay for dependent care, transportation, and applicable medical needs",https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_1ea99f31&cb=1681313914978&jobListingId=1008331595801&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-e0578ba36088315b-
Exponent,3.7,Data Scientist,"Irvine, CA",Employerest.:110000 - 140000,"1100+ Team members 900+ Consultants 550+ Ph.D.s 30+ Offices globally Providing expertise to multi-disciplinary engineering teams in foundational data science domains, including data management, programming, statistics, and data storytelling Exploring, transforming, analyzing, and visualizing large datasets in various formats, including tables, text, images, documents, medical records, and time-series Collaborating with Exponent IT and client-side technical contacts for developing on-premises, hybrid, and cloud-based transfer, storage, compute, database, and reporting pipelines Working in office, laboratory, and field settings for data collection and analysis activities Identifying and suggesting solutions to possible problematic data and analyses, making corrections, determining root causes for data problems, and preserving lessons learned Becoming a thought-leader through a commitment to ongoing professional development of technical skills, staying up-to-date with the state-of-the-art in data science techniques Empowering practice leadership to effectively market data science capabilities, internalizing and educating fellow consultants on capabilities and advances in the field Handling multiple projects in a fast-paced environment, being responsive to client needs and demonstrating a willingness to go the extra mile to meet timelines and performance expectations Ph.D. in Data Science, Physics, Applied Mathematics, Statistics, Computer Science, or a related engineering/scientific field OR M.S. plus 3+ years?€? experience in Data Science, Physics, Applied Mathematics, Statistics, Computer Science, or a related engineering/scientific field such as Electrical Engineering, Computer Engineering, Computational Chemistry, Bioinformatics, or Computational Biology Required to provide proof of U.S. citizenship and the possession of or ability to obtain a DoD security clearance to support our contracts with the U.S. Government Required to have demonstrated expertise in one or more functional or technical domains while developing expertise in other domains:
Data Engineering
Cloud Architecting
Database Administration
Data Analysis and Visualization
Electronic Health and Medical Records Analysis
Geospatial Data Analysis
Business Analytics
Machine Learning & Deep Learning
Natural Language Processing
Computer Vision
Software Development
 Data Engineering Cloud Architecting Database Administration Data Analysis and Visualization Electronic Health and Medical Records Analysis Geospatial Data Analysis Business Analytics Machine Learning & Deep Learning Natural Language Processing Computer Vision Software Development Required to have proficiency with Python, including common data science libraries Required to have proficiency with SQL, including query design on large, complex datasets Preferred to have experience with the capture of data, such as data acquisition in a laboratory, web scraping, data entry, or sensor streaming Preferred to have strong practical engineering ability and understanding of physical systems Required to have experience maintaining, processing, and analyzing large structured and/or unstructured datasets Preferred to have experience working on cloud platforms or other distributed computing systems Preferred to have experience understanding and reviewing the work of colleagues to verify the findings are grounded in strong scientific principles Required to be a strong storyteller with excellent verbal, written, and visual communication skills Above all, a willingness to learn and embrace new technologies and ideas in domains beyond your area of expertise, working with a diverse set of clients and government agencies",https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_92f000a9&cb=1681313914976&jobListingId=1008464489712&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-ca13bb5a719eabcd-
Evalueserve,3.9,Data Scientist,Remote,,"Perform analyses of historical data to drive business strategy using advanced analytical methods Visualize and tell compelling stories with data. Prepare and deliver visualizations and internal presentations that translate analytic insights into tangible, actionable solutions for business partners to implement Create predictive models to help provide key insights Apply statistical techniques including machine learning and predictive modelling to drive operational strategies Work directly with our clients to address their needs daily Collaborate with internal partners to understand business strategy, questions, and goals. Bring structure to business requests, translate requirements into an analytical approach, and lead project through completion Travel to client site on occasion (10-15%) At least 4-6 years of relevant experience within data science Relevant undergraduate degree or equivalent combination of training and experience Advanced level skills in Python. Proficiency with relational databases or Big Data platforms, Data Advanced analytical skills, coupled with the ability to form hypotheses and draw meaningful insights from disparate data sources. The ability to understand data, process it, extract value from it, visualize it and communicate insights to audiences of various backgrounds, including senior management Experience working in operations or supply chain domain preferred Experience with advanced statistical and machine-learning methods. Experience creating, working with, and analyzing prediction models. Strong predictive analytics skills Strong communications skills needed 401(k) 401(k) matching Dental insurance Employee assistance program Flexible schedule Health insurance Health savings account Life insurance Paid time off Parental leave Professional development assistance Vision insurance Day shift Monday to Friday Will you now or in the future require sponsorship for an employment visa? 25% (Preferred)",https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_391a0e2f&cb=1681313914975&jobListingId=1008491169863&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-b368b05319687546-
Frontdoor,3.4,Senior Data Analyst (Remote/Virtual),United States,Employerest.:89000 - 130000,"Collects and analyzes data sets of a moderately complex nature for results and key insights, identifying trends and patterns in order to recommend actions to improve business processes. Assesses the quality of data by cleaning, transforming, validating data sources. Join together separate data sets and create new metrics/calculations. Coordinates across multiple functional groups to gather the inputs and operational results necessary for executing data models Provides information to management by assembling and summarizing data. Prepares and automates reporting. Makes presentations of findings, analyses, and recommendations. May develop, plan, evaluate/test, and conduct audit systems in order to assist business units in making sound decisions. May provide training and guidance to users of reports. 3-5 years overall data analysis experience with proven experience in SQL, R, PowerBI, Looker or other data management/visualization tools. Bachelor?€?s degree in Mathematics, Economics, Computer Science, or similar field. Ability to mine data, compile and manipulate in multiple systems/programs and analyze resultso SQL (Snowflake) Ability to create effective presentations for management. Excellent communication skills",https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_8a635ece&cb=1681313914978&jobListingId=1008547681869&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-c7cc064672ac5e06-
"Montrose Environmental Group, Inc.",3.3,ESG Jr. Data Management Consultant - Computer Scientist (PT or FT REMOTE),Texas,Employerest.:35.00 - 38.00PerHour,"
Competitive medical, dental, and vision insurance coverage 
Medical, Dependent Care and Transit Flexible Spending Accounts 
Company paid Life and Disability Insurance and access to additional voluntary programs 
401k with a competitive employer match 
Progressive vacation policies and company holiday to ensure work/life balance for our people 
A financial assistance program to help support peers in need 
Access to telemedicine and employee assistance programs 
Access to best rates in the industry to bring your student loan debt down to size 
Master various information management software applications in ESG and EHS subject areas with provided training materials (self-study with coaching); applied tasks include form configuration, workflow development, custom reporting, XML, advanced configuration using development skills, and data migration/bulk loading. 
Use advanced database and technical skills for data collection, cleansing, reporting, and testing and for setting up software applications. 
Support and design reports using HTML and off the shelf BI tools such as Qlik and PowerBI. 
Analyze data schemas and create data maps & dictionaries to aid streamlined querying/reporting. 
Use advanced database & technical skills for integration to other systems, data load tools & data collection apps. 
Become the lead corporate IT resource within Huco focusing on managing SharePoint, Microsoft 365, Power Automate, website, technology software and hardware for virtual staff, etc. (this would be 15% of the overall role). 
Pro-actively communicate results internally to project managers and technical leads in a clear and succinct manner through instant messages, emails & recurring meetings. 
Work closely with colleagues and clients in a team based, home office start-up environment. 
0-2 years of work experience working on IT projects. 
Ability to work independently (self-driven) within deadlines and budgets, while closely following proven processes. 
Able to pro-actively communicate clearly and succinctly through written and verbal form. 
SQL Server skills and ideally certification (queries, scripts, triggers, procedures, install, etc.). 
SharePoint experience (building libraries, lists and workflows; SharePoint Designer, Power Automate). 
Java and traditional programming background preferred. 
Detail oriented with strong organization/logistics skills. 
Translate complex technical concepts into easy-to-understand language and build solutions for them (scripts/apps). 
Learn and understand software solutions both from the front and back end. 
Skilled with a variety of tools (e.g., MS Excel/Word, PowerPoint, Access, Crystal Reports, SQL, Oracle). 
Interest in the Huco culture, which includes hourly pay, working from home, helping colleagues and clients be successful and grow, and a collaborative entrepreneurial environment. 
Interest in consulting, environmental, health, safety, social, governance, IT and small business.",https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_5ac0bcca&cb=1681313914975&jobListingId=1008583221983&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-71e6f5d11f2c3d8f-
ServiceMaster,3.1,Data Scientist,Remote,,"
Develop and apply quantitative and qualitative analytic methods to identify, collect, process, and analyze large data sets for specified purposes. 
Develop predictive models that are scalable, repeatable, effective, and meet the expectations of the decision-makers and stakeholders. 
Understand user behaviors, identify repetitive and/or error prone manual human processed that can be augmented or automated. 
Manage and optimize the processes for data intake, validation, and mining, as well as modeling, visualization, and communication deliverables. 
Create data models and high-quality analyses for all aspects of our business to discover insights, provide actionable recommendations, and drive outcomes 
Assess the effectiveness and accuracy of new data sources and data gathering techniques. 
Implement custom data models, prediction systems, and algorithms to apply to data sets. 
Undertake preprocessing of structured and unstructured data. 
Partner with the functional leads and business stakeholders to understand the business need and context for the projects. 
Build statistical models and analyze model results and iterate for optimization. 
Communicate results and business impacts to stakeholders and answer questions. 
Develop processes and tools to monitor and analyze model performance and data accuracy. 
Ad-hoc analysis as required to aid management decisions making and business planning. 
Performs other related duties as assigned 
Knowledge of statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets 
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests, and proper usage, etc.) and experience with applications 
Good applied statistical skills, including knowledge of statistical tests, distributions, regression, maximum likelihood estimators, etc. 
Problem solving aptitude with an analytical mind and great business sense 
A growth mindset and a desire to make improvements 
Strong collaboration skills across disciplines that drive change in products and teams 
Ability to manage and contribute to multiple projects concurrently 
Strong verbal and written communication skills along with good interpersonal skills 
Comfortable in a dynamic work environment where project focuses can shift 
Ability to translate raw data into actionable insights 
Bachelor?€?s degree in data science or a closely related field. 
3+ years of experience with data science 
Project management, organization, multi-tasking, and prioritization skills 
Experience with advanced analytic techniques (ex. Predictive Modeling, Customer Segmentation, Time Series Prediction, etc.)",https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8dc95bd4&cb=1681313914975&jobListingId=1008522405492&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-dc6953dd3bfd1b93-
Logistics Management Institute,4.2,Junior Data Scientist,"Tysons Corner, VA",84000 - 120000,"Frame and scale data problems to analyze, visualize, and find data solutions. 
Manipulate common data formats, including comma-delimited, text files, and JSON. 
Transform data and analysis into informative data visualizations and interactive dashboards using open-source and commercially available visualization and dashboard tools. 
Derive insights and analytic narratives from data and visualizations for effective storytelling and clear communication in response to research questions. 
Work in a fast-paced, solutions-oriented environment focused on client deliverables, analysis, and reporting. Bachelor?€?s degree in data science, mathematics, statistics, economics, computer science, engineering, or a related business or quantitative discipline 
Experience working with tools, including object-oriented programming (Python, Java), computational analysis tools (R, MATLAB), and associated data science libraries (scikit-learn) 
Experience creating meaningful data visualizations and interactive dashboards using platforms such as Tableau, Qlik, Power BI, RShiny, plotly, and d3.js to communicate findings and relate them back to how your insights create business impact 
Working knowledge of databases and SQL; preferred qualifications include linking analytic and data visualization products to database connections 
At least 1?€?4 years of experience in the field 
Superior communication skills, both oral and written 
Preferred experience in the following areas:
DoD experience preferred
Data science methods related to data architecture, data munging, data and feature engineering, and predictive analytics
Unstructured text and natural language processing
R, Python, SAS, or MATLAB
Anaconda, IBM Blue, and Oracle Big Data to analyze large data sets and develop automated analytics in making sense of data affecting DoD operations
Developing machine learning, data mining, statistical network, natural language processing, text analytics, and graph-based algorithms to analyze massive data sets
Supervising algorithm implementation in on-premise and cloud-based computing environments
Developing software to generate reports and visualizations that summarize data sets and provide data-driven insights
Developing and implementing statistical, machine learning, and heuristic techniques to create descriptive, predictive, and prescriptive analytics as well as to develop statistical tests to make data-driven recommendations and decisions 
DoD experience preferred 
Data science methods related to data architecture, data munging, data and feature engineering, and predictive analytics 
Unstructured text and natural language processing 
R, Python, SAS, or MATLAB 
Anaconda, IBM Blue, and Oracle Big Data to analyze large data sets and develop automated analytics in making sense of data affecting DoD operations 
Developing machine learning, data mining, statistical network, natural language processing, text analytics, and graph-based algorithms to analyze massive data sets 
Supervising algorithm implementation in on-premise and cloud-based computing environments 
Developing software to generate reports and visualizations that summarize data sets and provide data-driven insights 
Developing and implementing statistical, machine learning, and heuristic techniques to create descriptive, predictive, and prescriptive analytics as well as to develop statistical tests to make data-driven recommendations and decisions",https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_dd8b96c7&cb=1681313914975&jobListingId=1007893493085&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-970447b862d29c72-
NORC at the University of Chicago,3.9,Data Scientist - Healthcare Claims Analytics,Oregon,,"Work with healthcare claims and administrative data, and create analytic data products to support various healthcare research and technical assistance projects. Implement specifications for rigorous study designs, and measures of performance such as cost and quality, to evaluate the impact of healthcare programs and policies. Contribute to multiple project teams of senior, mid-level, and junior staff, to meet client expectations and contractual requirements. Prepare reports, develop charts, graphs, tables and interactive data tools. Conduct data management, including merging, cleaning, transforming and harmonizing data. Participate in and contribute to internal discussions and strategic thinking concerning future research opportunities and the implications of ongoing policy-making for NORC. Bachelor?€?s or Master?€?s degree or higher in Social sciences, Math, Statistics, Data Science, Computer science or a related field At least 2 years experience (at least 4 years experience if Bachelor's degree) in positions of increasing responsibility, working with large datasets and conducting statistical and quantitative modeling, melding analytics with strong programming, data mining, clustering and segmentation. 2 years of SAS programming experience in an academic or professional environment, and familiarity with other programming languages such as STATA and R Knowledge of claims analytics methodologies including attribution, risk adjustment, and episode grouping. Experience with creating common health care quality measures used by CMS from raw claims is a plus. Experience with policy analysis in a government or professional services environment. Excellent communication skills and aptitude in working with project teams, coordinating multiple projects (including those run by others within NORC). Ability to organize and prioritize work assignments to meet project needs.",https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_5791bc99&cb=1681313914977&jobListingId=1008450212318&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-8b6fd701d1e0cfd2-
Milliman,3.9,Senior Data Scientist - IntelliScript (Remote),"Brookfield, WI",Employerest.:85000 - 175000,"Develop and maintain machine learning and natural language processing models Become an expert in the deployment of models and closely coordinate with IT, product, and Help bring new products into production by being part of a team that develops and monitors Independently audit, peer review, and improve models built by other team members 6+ years of professional experience using machine learning in one of the following industries: healthcare, insurance, clinical trials, or similar fields Demonstrable experience building machine learning and/or NLP models using multiple linear regression, decision trees, and/or other techniques Extensive experience working with structured and/or unstructured electronic health information Programming experience in at least one of: R, Python, Databricks, and SQL Excellent communication skills, in person and through phone / email Ability to understand and translate technical specs or model results in communication with clients and IntelliScript senior management Proven ability to understand client analytical needs, translate them into an action plan, then execute and deliver Customer-centric approach to finding solutions Focused on results and able to explain findings in a way that answers business problems Constructive, ?€?can do?€? approach to overcoming obstacles Can quickly learn new techniques and technologies Proactive in identifying process improvements Strong work ethic, willing to pitch in wherever needed Thrive in a small team, without micromanagement Ability to manage projects and timelines, including directing the work of others Degree in a relevant field (computer science, data science, statistics, mathematics, applied math, actuarial science, economics, etc.) Past experience working in a HIPAA / PHI / PCI compliant environment Medical, dental and vision coverage for employees and their dependents, including domestic partners A 401(k) plan with matching program, and profit sharing contribution Employee Assistance Program (EAP) A discretionary bonus program Paid Time Off (PTO) starts accruing on the first day of work and can be used for any reason; full-time employees will accrue 15 days of PTO per year, and employees working less than a full-time schedule will accrue PTO at a prorated amount based on hours worked Family building benefits, including adoption and fertility assistance and paid parental leave up to 12 weeks for employees who have worked for Milliman for at least 12 months and have worked at least 1,250 hours in the preceding 12-month period A minimum of 8 paid holidays Milliman covers 100% of the premiums for life insurance, AD&D, and both short-term and long-term disability coverage Flexible spending accounts allow employees to set aside pre-tax dollars to pay for dependent care, transportation, and applicable medical needs",https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_c98eade9&cb=1681313914976&jobListingId=1008465278322&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-08fbb84ab7107d07-
Fractal Analytics,4,Senior Data Scientist,"South San Francisco, CA",Employerest.:150000,"Degree in Data Science, Computer Science, or a related field 4+ years of Data Science and Machine Learning experience required Japanese Language (Speak + Read) Proficiency in Python. Ability to write complex SQL queries. Proficiency with NLP concepts and experience in implementing NLP use cases preferred Solid understanding of ML/DL techniques, algorithms, and tools with exposure to CNN, RNN (LSTM), Transformers (BERT, GPT, Megatron) Ability to implement ML best practices for the entire Data Science lifecycle ?€?Know how?€? of database management and queries (in SQL etc.,) Proven track record of independently solving complex business problems with hypothesis establishing, data collection, advanced statistical analysis, and scalable process creation. Strong collaborative and interpersonal skills, with a proven track record of optimally guiding and sharing insights in a dynamic matrix environment 401(k) Dental insurance Health insurance Health savings account Life insurance Paid time off Relocation assistance Vision insurance 8 hour shift Bonus pay South San Francisco, CA 94080: Reliably commute or willing to relocate with an employer-provided relocation package (Required) Python: 4 years (Required) SQL: 4 years (Required) Japanese (Required)",https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_21cf08d4&cb=1681313914976&jobListingId=1008417054956&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-e15dcfdcb2c14207-
RAND Corporation,3.9,National Security Data Scientist/Statistical Research Programmer,"Los Angeles, CA",84000 - 128000,"
Possess and develop a strong understanding of national security research topics and a thorough knowledge of data and methodologies that could be used to answer specific policy questions 
Answer research questions by using appropriate data analytic techniques 
Manipulate and analyze complex, often messy data from various sources to bring empirical rigor to national security policy challenges 
Communicate findings to technical and non-technical staff, and RAND project sponsors within the national security field 
Work as a member of research teams to identify and answer important research questions using data and statistical methods 
Applicants should possess significant professional experience (at least 2-4 years) in at least one of the following:
Statistical analysis of national security data (with proficiency in R, Stata, Python, SAS or other statistical analysis software)
Applying artificial intelligence, machine learning, and data mining techniques to national security-relevant problems
Building customized visualizations of national security-related data (in Tableau, PowerBI, RShiny, GIS tools, etc.)
Designing and/or executing modeling and simulation tools (e.g. AFSIM, JCATS, STORM, etc.) to support national security research 
Statistical analysis of national security data (with proficiency in R, Stata, Python, SAS or other statistical analysis software) 
Applying artificial intelligence, machine learning, and data mining techniques to national security-relevant problems 
Building customized visualizations of national security-related data (in Tableau, PowerBI, RShiny, GIS tools, etc.) 
Designing and/or executing modeling and simulation tools (e.g. AFSIM, JCATS, STORM, etc.) to support national security research 
Baseline knowledge and ability to develop subject matter expertise in national security issues relevant to RAND research, including but not limited to any of the following:
Strategic competition with China and Russia, and other global or regional political and military challenges
Military forces, capabilities, and plans
Defense acquisitions, technology, personnel, and logistics
Intelligence analysis, capabilities, priorities, and planning
Homeland security and national defense 
Strategic competition with China and Russia, and other global or regional political and military challenges 
Military forces, capabilities, and plans 
Defense acquisitions, technology, personnel, and logistics 
Intelligence analysis, capabilities, priorities, and planning 
Homeland security and national defense 
Excellent verbal and written communication skills, with the ability to communicate complex quantitative analysis in a clear, precise, and actionable manner 
A highly motivated self-starter with the ability to solve data analysis problems independently 
MA/MS preferred in Public Policy, Economics, International Relations, Quantitative Social Science, Statistics, Applied Mathematics, Operations Research, or related fields. 
BA/BS with at least 4 years of relevant professional experience will be considered. 
Two years minimum relevant professional experience conducting data-driven national security analysis with MA/MS. 
Four years minimum relevant professional experience with BA/BS. 
Experience working in research settings preferred 
Experience working with national security-focused U.S. Government departments and agencies strongly preferred",https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=00000187761e5f109ea58ae3b84f137a&src=GD_JOB_AD&t=SR&vt=w&cs=1_554e5d13&cb=1681313914977&jobListingId=1008184090489&jrtk=3-0-1gtr1snpjkhpq801-1gtr1snq9ghqe800-826bb94949d15bf3-
