companyName,company_starRating,company_offeredRole,company_roleLocation,company_salary,listing_jobDesc,requested_url
BGC GROUP PTE. LTD.,3.2,"[GOVT] Data Analyst, Social Service - JL",Singapore,3000 - 3000,"Verify the completeness and quality of collected data.
 Set up and maintain databases to house collected data.
 Design macros to manipulate data.
 Conduct data linkage between various data sources and formats (paper survey, online survey, other databases).
 Clean and prepare data for analysis in statistical software formats; convert data into uniformed data formats.
 Provide guidance and/or training on data entry and data management as required to any research assistants and/or interns.
 Perform ad-hoc data analysis.
 Bachelor�s Degree in Statistics, Economics, Mathematics or Social Sciences.
 Proficient in SPSS or R.
 Proficient in manipulating Excel functions. (E.g. LOOKUPs, Pivot Table, Macros)
",https://www.glassdoor.sg/partner/jobListing.htm?pos=230&ao=1110586&s=58&guid=00000187768cc319b9bae48b3f5abad0&src=GD_JOB_AD&t=SR&vt=w&cs=1_2abf721f&cb=1681321149487&jobListingId=1008583007029&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gtr8pgq6khol801-1gtr8pgqrh4dn800-f1d9eaca7c0cb49b--6NYlbfkN0DDngqMaf0VkHGuTUEdQzD8rifzbXva63y-SEiSuTkhE7b-S8tH-bNSG6IhsDkCTPqphzUWoJjLTRKtyFdfkH63f6xgbOlsD3Wu84LcmOUX3ASy2dFSVbBDPSNHK1ZJDB9ZY2tMWX-tT4Tqmbi4OLzz39jCTInRlaprjCu0JUZyEIx6RLbhzDS5LDtXKBNE8-7_KJCKGsnydVcus8vbcckT3bHpYiZG7fjkUyLx0ctHxdku8GeyyqcyIJ6dZw7MylWvICTaTim9Cijy7CwpI5GuMMuH8A961UTbAzdP1qBeOfCgD4rYCWyd4t9DOVZV2cvsj7Ve3SWbbjd_61-lrZXA9YI1Z1Q_TOXykoidL9neUlVqQuU0xifJWW-iUBVaZ7-gdRBNzycboSiWJPX0JOLb2_NTqjTPeU9XTpOyMjUmdiBdmf9fTft9cAs0mM21586YGqWjGj2s6C_hL4eKd9Wy_Ah54drIo8S9hsJV42oyZxkQGIsglaFzF4wsgMOdzwFKx8n-Y_2Y3_LXdvOhpeLImkB5rzZXKJk1jnWzfSSYXP1h8FunuDZ2psVfYjtxAoPSznON3wb-2_xMUJes6nO6f1fuxS97jwRkZUBZQO2x83MhDnVITGo1d5V_99QfzHUUPhZIJXgT1MZEMUnqD-6mDG7XUjC2LqnNzdsVKUOqJETo6eem28bY00Em9jqsgZcymB2Qd2q5rbTGNQ1zm3IMgeEGom0vAabs7Bzgb2mLy6DfwkZ_4TQViKYLEGq-tnD34feBTVnUisxgYgcb4nR4mN7YJmK5e6THShB9gC-uqw%3D%3D
GECO Asia,4.5,Data Analyst / Data Science,Jurong West New Town,43000 - 58000,"
Bachelor's or Master's degree in Computer Science, Statistics, or a related field. 
At least 3 years of experience in data analytics, preferably in a large-scale organization. 
Strong analytical skills with experience in statistical analysis, data visualization, and data mining. 
Proficiency in SQL, Python, R, or other programming languages used in data analytics. 
Excellent communication skills, both written and verbal, with the ability to effectively communicate insights to stakeholders. 
Analyze large and complex data sets using statistical methods to identify trends and insights. 
Develop and implement data analysis models to provide insights to various stakeholders. 
Work with cross-functional teams to define requirements, identify data sources, and ensure data accuracy. 
Develop and maintain dashboards and reports to communicate insights to key stakeholders. 
Stay up-to-date with the latest industry trends and best practices in data analytics.",https://www.glassdoor.sg/partner/jobListing.htm?pos=313&ao=1136043&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_eea241fd&cb=1681321210603&jobListingId=1008540828294&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-fa2d22dbbd73aacd-
QUEST HYPHEN INC PTE. LTD,4.7,Data Analyst Intern,Geylang Serai,NA,"Work closely with the management team to deliver actionable insights to shape product strategy and roadmap Have full autonomy in reporting and monitoring business metrics by setting up dashboards Identify key opportunities to leverage the company�s data, and drive actionable marketing growth strategies for different teams Improve data quality and create pipelines or manipulate data using variety of tools (e.g. tableau) Ad hoc analysis of data to support business decision making (e.g. recommended chat engine) Collaborate with other teams on cross-functional initiatives A logical thinker with an eye for detail and thoroughness in reviewing data quality Experienced with Google Analytics Comfortable with data/storage formats and experienced with machine learning tools would be a bonus You�re a highly-driven individual with the knack to learn on the fly, and a little weird. 6 Months Full-Time from Aug�22 onwards 3 Months Part-Time (min 2 days per week) & 3 Months Full-Time from Aug�22 onwards",https://www.glassdoor.sg/partner/jobListing.htm?pos=314&ao=1136043&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&cs=1_0f3c8937&cb=1681321210603&jobListingId=1007789597851&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-ef384e5678fb5fe9-
Marex,4.0,Data Privacy Analyst,Singapore,48000 - 80000,"
Expanding the existing privacy control framework to Asia, at minimum to Singapore and Hong Kong, and as Marex continues to expand, other regions as well. 
Managing the onboarding due diligence of third parties, including contract reviews and negotiations and managing vendor profiles across applications and processes. 
Highlighting issues and working with the Group Data Protection Officer to suggest solutions for privacy controls related policies, procedures and contractual agreements. 
Coordinating the review of existing business processes, including legal basis, purposes of use etc. ensuring this continues to meet Article 30 requirements on record keeping. 
Coordinating the Data Protection Impact Assessments (DPIAs) process and assist in the risk identification. 
Assisting in enhancing Marex's Privacy Framework to ensure responsibilities and rights are understood by clients, staff, and other individuals whose data we store. 
Informing and advising data Processors, data Controllers and any employee involved in the handling of personal data, concerning their individual obligations under the applicable privacy laws. 
Assisting in ensuring the privacy controls are adequately implemented and revised. 
Assisting in co-ordinating the implementation of data subject rights and incident and breach management processes. 
Legal education, both LLB and LLM are required. Specialisation to data protection already during studies is preferred. 
Professional experience in data protection. 
CIPP/A or another IAPP certification, or a willingness to complete. 
Highly skilled influencer, adept at relationship-building and organised. 
Ability to summarise and present complex legal topics in a clear and structured way. 
Proactive problem-solver who is tenacious at chasing down actions and resolutions to completion. 
Good risk knowledge preferable and will be further enhanced through practical working experience. 
Previous experience of using OneTrust is an advantage. 
Demonstrable passion for Data Protection and Privacy. 
Fluent English, other languages are an advantage. 
Experience working in data privacy, minimum 2 years. 
Experience working on business change projects with people, process and technology changes, with track record of successful implementation to time, cost and quality. 
Desirable � working with developing privacy controls and communicating the same for the business stakeholders. 
Advantage - working experience with privacy regulations in other jurisdictions.",https://www.glassdoor.sg/partner/jobListing.htm?pos=315&ao=1136043&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0e350e31&cb=1681321210603&jobListingId=1008573225037&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-a72ade6cea7b5b7a-
MatchMove Pay Pte ltd,4.1,Business Analyst (Commercial Data Analyst),Singapore,5000 - 6000,"Building and updating the pricing models for pricing execution governance And communicating the regular updates with the product and tech teams across the region. Conduct market research and pull internal data from multiple sources to identify new business opportunities and build business cases on new products and sales opportunities. Align, consolidate and prepare business presentations. Support our Commercial Team in building common library resources on sales processes, business case studies, and use of standardized sales tools such as Sales Tools such as Monday.com and HubSpot for all countries, in order to improve operational efficiency. Collaborate with various teams across the Asia region to improve or define internal processes to promote operational efficiency and sales effectiveness. Work closely with finance to ensure billings and revenue are properly accounted for. Coordinate with the Legal team on any commercial contracts. Lead and participate in the annual and semi-annual planning exercise. Assimilate all new Commercial hires across global locations to the Company by conducting orientation on the Company�s sales and operations processes, product training and sharing the current/past business cases. Health insurance Professional development Day shift Monday to Friday Performance bonus Retention bonus Yearly bonus",https://www.glassdoor.sg/partner/jobListing.htm?pos=302&ao=1136043&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_76a56f86&cb=1681321210601&jobListingId=1008495551255&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-400fcac24dd35066-
PERSOLKELLY Singapore,4.0,Data Analyst,Singapore,NA,"Collecting, cleaning, and processing data from various sources Web and business analytic data model and visualization development Developing and implementing data models and algorithms to analyze data and extract insights Creating and maintaining databases and data systems Designing and creating reports and visualizations to communicate insights and trends to stakeholders Collaborating with other teams within the organization to develop data-driven solutions to business problems Strong understanding of statistics, data visualization, and programming languages such as Python, R, and SQL and Qliksense Knowledge in PHP, JavaScript and REST is a plus Good interpersonal skills, willing to learn extra mile Candidate with proven project experience is welcome to apply Open to fresh graduates, training is provided",https://www.glassdoor.sg/partner/jobListing.htm?pos=306&ao=1110586&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&cs=1_5c60fb3c&cb=1681321210601&jobListingId=1008566216758&cpc=FB7E4A1762AE5BEC&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-2fee7e2ee07f5747--6NYlbfkN0DNHpLqAaVRuzWRNyPevW9ZpedY5KjY-iw4GyqO-VdA8n97oMPSm-yfSyRV9FN2kk8rZBNlkvivBhMpB84ZSNpfo7OeAzHS2usB5aX3-nkVLzpI_W7D16_aoC8KdzSUejiWIOkSFgAVZk0YcEoa6oRZhvQdu7PVxpoZPkTdtsog4xM2UpHLeHsDTjjbIuriky9cGVPKk6AfZlPhGzApMlC6LSKitIOaBq_mP0WXgHEmYrqmIxMxchlbOVuQvLRJlzOggSMjdN3URm6hoDdIFV6s6xPZX9tIJanWK6huCP7reFMuSMPVHL6pQvzy3NSmUqMsvDmtdLVwtONVQxmdTXpXA81yhNlZsJXGtag1vcvFG8dZAVzX-Nc7vH1JbasgKXwd4EsckgPiHzav2Zu2ptO3VyyRsosrfo2DYUc2C7gTI-7Kah_jvLMd9jXWj7pZB1Fkdl5rQmg6XTeLg-AT0NE9ssyZsJnPGPsLW5NOA9jVjmZu8Pj5_MfQCaZ3awYr7CDkQc9cyxWMTJNB1L93Lnhu-VBxiCMzg5glbNDawK1CCx4XoPvOy98g8mcbN1jXD-UN8OCN9wNDm9VbiuB9iaVbgXkFcb3XNAGsnH8IEv2rNKlpqZo1NPKML8ZG5iDMulm6HiXFovgFRlsjh8aLcDvgrdW9xoiLr_Jo2z9ANFZY4opY4pn0U9-W
Stafflink Services Pte Ltd,3.8,Junior Data Analyst | (6 months contract / No exp. OK!),Singapore,3000 - 3000,Support product data analysis Extract data needed from SAP Transfer information to Excel Pivot table and Power BI Help develop report and analysis Other ad-hoc duties Bachelor degree or Diploma Experience in Excel Pivot table and Power BI preferred Monday to Friday Yearly bonus,https://www.glassdoor.sg/partner/jobListing.htm?pos=325&ao=1136043&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_91abf990&cb=1681321210604&jobListingId=1008537012384&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-d5b8a7b85803b93e-
MYWARE PTE. LTD.,5.0,Data Analyst,Singapore,5000 - 8000,"Experience in data analysis.

Able to manage data reconciliation/quality checks (implementation, monitoring and troubleshooting).

Experience in Oracle PL/SQL.

Able to perform UAT.

Able to manage SLA and queries from end users.

Able to provide documentation support e.g. in technical/functional specifications.Show more Report",https://www.glassdoor.sg/partner/jobListing.htm?pos=309&ao=1110586&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&cs=1_efce2101&cb=1681321210602&jobListingId=1008580662595&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-41c01266a1a1ccb5--6NYlbfkN0DDngqMaf0VkHGuTUEdQzD8rifzbXva63y-SEiSuTkhE7b-S8tH-bNSG6IhsDkCTPpCNTkYVt6T1OklEZOnRXb-fbRUGeZdMNIYorPrwurRn2bQC_0C06hScjmUtZ5m6rz5dPGstVbaFdiEwjimG0DKhh8Eu6TQAigt6yGX6rgXxf68OI-3DpGXUQXf1bh8jnd1z_LoOzjz3fA_AulQz_PZH2Y7oZVsOj0kxM2hci6T7hM8vj7wMFVemg5dPTI-JUrz2SH-b3k7x5D7FAf7Lqak46X4nMx2SJv0G44O9wojfziYJ4-VeL1qDw_GTzUTMXpPW4GH3fzcWyo0mfgo4YNrCvNXp_ciydBifLuyEjaZ5oxwmsjHhLD_iFv2gcKTCsIOw-BfQXnLyojuz6ROH-yt_5LAgx5G7tKjGmXrfHXURWY5cMoIPtIQUpxbG5kuZXa0G1Xmhhy7hxe9Z9D46HHrzFQgj3Tvd_JQOo2-BnlNweNPYgb86Hz77vmXdx5kyjCgXnBKXaaeXT6LuTaAb64z32iKlvZZq3r_9dxTy5HkPtm7XputO68Wp-mGyffz5p_Tbhqd6mxpNdBke8H-zpoSf8iWPApzIObO9GlLgqECINZHfvZO10amMm9rbcedVNLIqfN_fDYsCqvgpP4zC1GNKvkybj373lquGHOTty_FivwfEMeURF9xa3fHx_tR4-j91hKMnevCVhp2T1j8hUQqdQVEtRM4Vyu7gD4ZZ9VC_USfV0uilCNfrnVMlQJLwqSK_3rk4SXNk02IOSCodKUlBD8fNfVtWBo%3D
ClearSK Healthcare Pte Ltd,3.7,Financial Data Analyst Intern,Singapore,2000 - 2000,"
Report to Financial Controller who is a qualified Chartered Accountant 
Liaise and coordinate with outsourced accounting firm on finance matters 
Manage Account Payable and/or Receivable 
Ensure financial records are maintained in an effective, up to date and accurate manner 
Work closely with the Financial Controller to maintain, review and implement financial and accounting policies to ensure compliance with company's policies and good governance, practice and standards. 
Assist in any other finance-related matters as required. 
Liaise and coordinate with outsourced corporate services firm on SOP audit & compliance 
Other ad-hoc duties if assigned 
University undergraduate or A levels with strong academic qualification with quantitative skills are preferred.",https://www.glassdoor.sg/partner/jobListing.htm?pos=330&ao=1136043&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&cs=1_39ed14e7&cb=1681321210604&jobListingId=1008482336051&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-7b158d287f529352-
SWAT Mobility Pte. Ltd.,4.8,Business & Data Analyst,Singapore,72000 - 120000,"Partner with sales and operations teams in developing pre-sales solutions, analyzing client data and validating solutions with our in-house simulation engine. Support analytics services delivering large-scale analytics consulting projects. Design and implement operational dashboards and queries for internal/external stakeholders to assist in pattern, trend and business insights identification. Write scripts to automate reports workflows and processing of large datasets. Advanced Python knowledge Basic to intermediate SQL knowledge Ability to work with large amounts of data to discover patterns and trends and form conclusions based on findings. Must be extremely detail oriented. Ability to create beautiful, structured presentation decks Excellent analytical, communication and problem-solving skills Exposure to one or more dashboarding platforms (Tableau/PowerBI/Metabase) Knowledge of Geographical Information Systems (GIS) tools would be a bonus Experience in the transportation sector would be a bonus Minimum of 2 years experience in a Data Analytics role. Bachelor�s Degree or higher from a recognised university, preferably in a quantitative subject. If you are not from a quantitative subject you are still more than welcome to apply, so long as you are able to meet the technical skill requirements specified above.",https://www.glassdoor.sg/partner/jobListing.htm?pos=310&ao=1136043&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7040526e&cb=1681321210602&jobListingId=1008274907225&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-79492b1f18e5180e-
ZAURAC TECHNOLOGIES PTE. LTD.,5.0,Data Analyst Intern (Remote),Singapore,NA,"Analyze SaaS numbers and help identify trends and patterns
 Capture data from different sources and consolidate in a Google spreadsheet weekly
 Explore ways to automate data collection into a central dashboard
 Various sources include data from different platforms in marketing, sales, organic/seo, content departments and youtube and other social media channels.
 Work across departments and co-ordinate with different teams to collaborate data to a single location.
 Excel and Google Spreadsheets Maestro
 Mathematical genius
 Familiarity with data analytics tools like PowerBi/Google Data Studio
 The ability to analyse, model and interpret data.
 Accuracy and attention to detail.
 Excellent Communication and Presentation Skills
 Familiarity with SaaS metrics
 Familiarity with MixPanel
 Fully Remote and Global team
 Great work culture
 Exceptional learning and growth opportunities
 Work with a culturally diverse team from different geographies
",https://www.glassdoor.sg/partner/jobListing.htm?pos=321&ao=1110586&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&cs=1_86ebb4cc&cb=1681321210604&jobListingId=1008540560948&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-786cd89c9fb99abf--6NYlbfkN0DDngqMaf0VkHGuTUEdQzD8rifzbXva63y-SEiSuTkhE7b-S8tH-bNSG6IhsDkCTPo7xsVGgUC1kPzkKJXWCutGYFEq6EqfDUsYF3cd8xCbW_XHAsu0rFHdHP9EnoyKFFKseMgHoedKOFuKjADR6xSgNSJEa8hQQR1IpL8YpoyobU3Fqw48rw7hrRTYWjcS0JvPSF7-euIEF0VYlfdSFLmnP8XYXlQF6KcH8HSAyEU9ZkaG3_Az-UyKqcOXCseeTvsy5i-HHjQBLVMp_g0zLLlTqfRwvU2ab4ElqhfQ_p5KpYGMx5YDqi_26L2jyjGbu3nqvLpZfb0YbzBfvp6jKOpFl2hOsk8Ha4t0LAGzcED40wN_lJe2Yxoeas_3JUIxvJWEU4brOjfmwKrJJtuaJBT98Ilwb1u6pHRv1iFgEtyV4JYriDptb4MQN56TWNXkTB4JsE25-GINfJ1z8dOj3k1jIj4b4wSYzsb4V2mMTjzYyV5vt598BFvPGuwV7mhFGsbxpesHudQzmOP1XJ8JHd2T5Q-u-zmQK39TsS-X_-ndSUGKPcWnTmkqsGPIAO7lcDtbZstcrAy-s0Ui7q9Pco143cQn-iRa97d7NYCZAibQC5Ptw7rDdpqnl3CbT49eHwlUpH6zSmylQiaeZfPW3KV-cncnvev__hXP9uIqcZjuvXJs2Z2nyDKAWJdhkbKREP7b6ff3OO4HzcqE9ubxjreoKT-_oW9xDp0inDiOYOjnklfNTofF2R8nRE7o1VRWTTrV3aQa56VSc48TKp0e47cq1wljyOvG6nSxwlFVwF23_W1tX990RFAN
Cleantech Group,3.2,Innovation Ecosystem Analyst,Remote,3000 - 10000,"Support research into cleantech innovation in emerging markets (primarily Eastern Europe and Asia Pacific) � identify sources of innovation, technology trends, and drivers of innovation regionally. Conduct research into the sources of regional cleantech innovation, including: university labs, accelerator / incubator programs, commercialization organizations, and economic development agencies. Conduct analysis to establish an understanding of drivers motivating cleantech innovation. Develop analytical perspectives to help clients understand significance of technology trends in emerging markets. Organize ecosystem data to be included in our i3 database, which provides insights into over 30,000 companies, their investment histories and management teams. Follow market activity and develop processes to ensure activity is correctly tracked and uploaded into our online research platform. Support the research team in updating deals and company profiles in the i3 database. Review and update Entrepreneurial Support Organizations (ESOs) programs and portfolios. ESOs refer to organizations such as universities, accelerators, incubators, NGOs and other firms providing structured support to innovators. Duties will include identifying relevant ESOs, relevant deals and companies, and owning responsibility for bringing data into i3 and continuously building and updating the ESO ecosystem. Recommend information on ecosystems to be included in our I3 database, and work with the data & ecosystems team to identify new data analysis features to be developed around ecosystems analysis. Conduct ongoing secondary research, including identifying new companies, investments and partnerships in key emerging markets. Conduct ongoing primary research interviews with entrepreneurial companies and other stakeholders across the clean technology ecosystem. Contribute to and derive quantitative analysis from ecosystem data. Contribute to client-ready insight publications and client briefings, applying our research frameworks. Our research work includes analysis of market segment value chains, business activities, market drivers, challenges, competitive landscapes and profiling of innovative companies. Strong demonstrated interest in innovation in clean technology Ability to synthesize data and insights into clear and concise written messages Ability to research effectively, and work toward deadlines Desire to develop by giving and receiving feedback from other team members Excellent written, Excel and PowerPoint skills. Experience in using Pivot Tables and other data analytics tools The opportunity to work with start-ups, accelerators, incubators and investors developing solutions for a climate-positive world The opportunity to be part of a globally distributed, international, and fun team. We offer a flexible and relaxed working hybrid/remote environment (depending on your location) WeWork membership is an option (If you are based in a location with WeWork offices) We have an unlimited PTO policy globally, by spirit (while ensuring we comply with local employment law and market norms), allowing people to take the time off they need to fit their situations Competitive benefits (depending on your location) � Healthcare & Pension Schemes (we match pension contributions up to 6%) are typical. Life Insurance and more are possible Competitive salary with an Annual Performance Related Pay scheme Unlimited paid time off Monday to Friday Performance bonus",https://www.glassdoor.sg/partner/jobListing.htm?pos=307&ao=1136043&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4d7caa0a&cb=1681321210602&jobListingId=1008484725863&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-095a6327446cf4a2-
PHARMENG TECHNOLOGY PTE. LTD.,3.9,Data Analyst (Entry level),Singapore,4000 - 5000,"Performs necessary product data management on recipes based on input from Technical, Operations and/ or QA.
 Interprets new or changed requirements to determine the necessary modifications to existing recipes which may affect operations and overall system functionality.
 Assists in the development of requirements relative to system enhancements or improvements.
 Ability to work in a highly structured environment and have a strong attention to details.
 Assists in processing and follow up on all manufacturing documentation change control process.
 Investigate/ troubleshoot plant process failures involving POMS and integrated control systems (included but not limited to SAP & LIMS) to allow optimization of system operation 24x7 hours.
 Support SAP Master Data Management.
 Responsible for solution testing and validation documentation in some circumstances.
 Any other duties as directed by supervisor
 Some SAP/ POMS/ MES / LIMS experience Recipe Management, other functional knowledge will advantageous.
 Translates business and user needs into system requirement specifications. Includes evaluation, analysis, documentation of requirements, and translation into proper system requirement specifications.
 Bachelor of Science Degree in Engineering or Computer Science or related discipline or Diploma with minimum 1 to 3 years of experience.
 Fresh graduates are welcome to apply as training will be provided
 Excellent communication skills including the ability to translate technical information into basic understanding, and the ability to communicate effectively and tactfully with a diversity of people at an individual and team level.",https://www.glassdoor.sg/partner/jobListing.htm?pos=303&ao=1110586&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&cs=1_de01938f&cb=1681321210601&jobListingId=1008576086792&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-0b8a928d040ca931--6NYlbfkN0DDngqMaf0VkHGuTUEdQzD8rifzbXva63y-SEiSuTkhE7b-S8tH-bNSG6IhsDkCTPpa5aq26Y9gTZJxdEaT0dl4alvbNh82QyuebMCM7rOP0WebW25KMfZIQJsNbk-lzkf0X6AYCpxNB9zqUGSDKNeL5BQJQ0d6RXO5rLXHJxkMQwaYbJdwpNFrjQsfoH0aZ-G6tibwy78QdaRsbFuSF_4JZhLm4Fq7xTf0B_dLSHcz51Y_vRM2MLwFW9g_-8Dpa8Vd4IEcktGWGp3Hdc8itiriRrOQv27zq7pc_BayuC1XZ187yAPib8q-vo9Z1UHO6x_uxJkBnyI9KIOW0zBgUe3x25-UMzd3zbWQb-gS_9YZH3gXrKb1NFijMOysUki-yxzt2lZ9UrmRMeNXcfmeGtaykutH7lDGXdSex9jarrO1gcLkLxFFWvIsKk9fWiugOwaLFKAPM-57KNSKJ3sxGMGS4RaYinHYe8UXFOKcr4ObHTq1_OVlP5PLCb2VYHcpCxYJC7hKsliUF33cFBxdioOx3LaLDHra4OH_GfCrcnIbYiqrbJMV_GLqj8gIqtvoOS2GsqNX7IzQWi9g8WhlRppY9ehQUfme2OFQSAdpwhdW9sk3BmxVm-465Y99QhYLTbk23ZtZ1NmtUHnn7GEHFIodkL8z4trtHHy982AcqEvkuL18rr7-M37raNiWgwXX2olAk-xNF2kbLIk2Lf0mL3uxZ1m0YhoIdhbu306Hx2scOUrQaoBiJUuG8uqb7cqedcsm1LwDfWGPZ4N7L8nG5aC0boEe43yP4Ok%3D
Danos Group,4.0,Business Analyst,Singapore,190000,"Perform in-depth analysis around key requirements of the project and regulatory changes (CFTC/SEC/EMIR Transaction Reporting). Defining and establishing the golden source for each data attribute required for reporting. Working across asset classes FX, Rates, Credit and Commodities. Articulate the Scope / requirements in standard documents/process flow diagrams/use case diagrams etc. to secure signoff from stakeholders. Participation in industry forums / calls and interpretation of new regulations or changes to existing regulations. Conduct meetings and relevant discussions to engage stakeholders in the right perspective and take the task to closure. Manage relationships with key stakeholders both internal (Legal, Compliance, other tech teams, Transaction Reporting teams) and external (DTCC, Industry calls, Regulators etc.) Identify risks & issues and communicate them to the relevant people in a timely manner � assist with proposing & planning mitigating steps. Determine Strategic Solutions / Proposals � focusing on long term efficiency, risk reduction and regulatory compliance. Maintain a culture of risk awareness and proactive resolution. Facilitates Business process improvement via the methodical investigation, analysis, review and documentation of functional business specifications. Co-ordinate and manage the delivery of the project across FMO, IT and relevant FO teams. Provide solutions as well as produce a clear-cut functional specification for development team. Use appropriate tools like JIRA, WIKI etc. to ensure that Functional Specifications are split and managed with development team in terms of clarity and implementation. Pro-actively engage, manage & build relationships with both technology (including vendors) & business stakeholders. Support the test team & business users during the testing phase by making design calls & assisting in issue analysis & resolution. Support the transition to the production support team. Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters. 5+ years of Experience in handling regulatory reporting. Strong knowledge of CFTC, EMIR Transaction reporting rules and regulation. Experience in agile development Experience of global regulations and regulatory environment. Trade lifecycle aligned to industry best practice. Excellent communication skills, both written and verbal. Ability to thrive in a fast paced and challenging environment. Problem solving and analytical skills. Regulatory Transaction reporting (EMIR, Dodd Frank/CFTC, SEC). OTC products Knowledge (Rates, Commodity, FX, Credit, Equity asset classes)",https://www.glassdoor.sg/partner/jobListing.htm?pos=308&ao=1110586&s=58&guid=00000187768db15fb8046fb06968c4e0&src=GD_JOB_AD&t=SR&vt=w&cs=1_513017b1&cb=1681321210602&jobListingId=1008581423176&cpc=451933188B21919D&jrtk=3-0-1gtr8rcd5irn7801-1gtr8rce2g2ds800-4925617ff4838715--6NYlbfkN0Bj-xBWVmzs7UIwFa-9Zm6MwNuQFkwLehssDYDaWnvIcfxFi3KwdKCatQ2dpK-J8pgIs7tSR1E6TRiP7uWpJQvLwZl3dvDTs6lJZPDKklt82AXgv4dijYlyN26OYPG6xPJqfBck6Hy0QZBmcuwt8e-rPD9I3JqTH3jrcin7KtHEye5YjXSJa1Di26JDB3tMssWf9oHxi3RgCMUn-E1g9FyMQAN72o223JBU5MLHhq0TfzDrfsQfQat5BFDvjPXBWmQvUnsTkVT5DYO7F9VipHe0xD5MnbXUgI9S30g-CvXNdKfBkooCZnKabjdFkbMMfVAhWYYy3RYdLvFMHoy3FPQ9Z71GyMxw-otvDg4B-baD4HH64SgjFZGC8k2K-PWlQavlKSBVaVTKaAtYciOoAcjq22ZrZTPqPfZyB6c1HpqQ90dtc_Z6kUGaJSYgEp6uMFAQ_QglcppxijJdEpPoWAdYXXyVXUKigbRssJ2gqEoUI2T9jZTZbJKdR-K-XvSa3yZOAwjkWV3DgyR7bprAuEVsgRJjL2xZFOG6-WdrxZSWsBJk5N4ZP20QdJf4ppyW41mysvDnprLgrqs84QIAiV2GFkDMus43PV5dttyjP6zN-4ebgWDbpwF8JIXn2nY9eEhnOZciIeMju6a3JjwEpy7gR5Hgop46aXoad61lGKNRbuB3c6dhYE8uQr1SyILXWa9QbbTwx-sAYg%3D%3D
